NDB_No	Nutr_No	Flav_Val
1073	745	0
1073	749	0
1073	750	0
1073	751	0
1073	752	0
1073	753	0
1073	755	0
1073	756	0
1073	758	0
1073	759	0
1073	762	0
1073	770	0
1073	773	0
1073	785	0
1073	786	0
1073	788	0
1073	789	0
1073	791	0
1073	792	0
1073	793	0
1073	794	0
1074	710	0
1074	711	0
1074	712	0
1074	731	0
1074	740	0
1074	741	0
1074	742	0
1074	743	0
1074	745	0
1074	749	0
1074	750	0
1074	751	0
1074	752	0
1074	753	0
1074	755	0
1074	756	0
1074	758	0
1074	759	0
1074	762	0
1074	770	0
1074	773	0
1074	785	0
1074	786	0
1074	788	0
1074	789	0
1074	791	0
1074	792	0
1074	793	0
1074	794	0
1077	710	0
1077	711	0
1077	712	0
1077	731	0
1077	740	0
1077	741	0
1077	742	0
1077	743	0
1077	745	0
1077	749	0
1077	750	0
1077	751	0
1077	752	0
1077	753	0
1077	755	0
1077	756	0
1077	758	0
1077	759	0
1077	762	0
1077	770	0
1077	773	0
1077	785	0
1077	786	0
1077	788	0
1077	789	0
1077	791	0
1077	792	0
1077	793	0
1077	794	0
1079	710	0
1079	711	0
1079	712	0
1079	731	0
1079	740	0
1079	741	0
1079	742	0
1079	743	0
1079	745	0
1079	749	0
1079	750	0
1079	751	0
1079	752	0
1079	753	0
1079	755	0
1079	756	0
1079	758	0
1079	759	0
1079	762	0
1079	770	0
1079	773	0
1079	785	0
1079	786	0
1079	788	0
1079	789	0
1079	791	0
1079	792	0
1079	793	0
1079	794	0
1082	710	0
1082	711	0
1082	712	0
1082	731	0
1082	740	0
1082	741	0
1082	742	0
1082	743	0
1082	745	0
1082	749	0
1082	750	0
1082	751	0
1082	752	0
1082	753	0
1082	755	0
1082	756	0
1082	758	0
1082	759	0
1082	762	0
1082	770	0
1082	773	0
1082	785	0
1082	786	0
1082	788	0
1082	789	0
1082	791	0
1082	792	0
1082	793	0
1082	794	0
1085	710	0
1085	711	0
1085	712	0
1085	731	0
1085	740	0
1085	741	0
1085	742	0
1085	743	0
1085	745	0
1085	749	0
1085	750	0
1085	751	0
1085	752	0
1085	753	0
1085	755	0
1085	756	0
1085	758	0
1085	759	0
1085	762	0
1085	770	0
1085	773	0
1085	785	0
1085	786	0
1085	788	0
1085	789	0
1085	791	0
1085	792	0
1085	793	0
1085	794	0
1086	710	0
1086	711	0
1086	712	0
1086	731	0
1086	740	0
1086	741	0
1086	742	0
1086	743	0
1086	745	0
1086	749	0
1086	750	0
1086	751	0
1086	752	0
1086	753	0
1086	755	0
1086	756	0
1086	758	0
1086	759	0
1086	762	0
1086	770	0
1086	773	0
1086	785	0
1086	786	0
1086	788	0
1086	789	0
1086	791	0
1086	792	0
1086	793	0
1086	794	0
1088	710	0
1088	711	0
1088	712	0
1088	731	0
1088	740	0
1088	741	0
1088	742	0
1088	743	0
1088	745	0
1088	749	0
1088	750	0
1088	751	0
1088	752	0
1088	753	0
1088	755	0
1088	756	0
1088	758	0
1088	759	0
1088	762	0
1088	770	0
1088	773	0
1088	785	0
1088	786	0
1088	788	0
1088	789	0
1088	791	0
1088	792	0
1088	793	0
1088	794	0
1089	710	0
1089	711	0
1089	712	0
1089	731	0
1089	740	0
1089	741	0
1089	742	0
1089	743	0
1089	745	0
1089	749	0
1089	750	0
1089	751	0
1089	752	0
1089	753	0
1089	755	0
1089	756	0
1089	758	0
1089	759	0
1089	762	0
1089	770	0
1089	773	0
1089	785	0
1089	786	0
1089	788	0
1089	789	0
1089	791	0
1089	792	0
1089	793	0
1089	794	0
1090	710	0
1090	711	0
1090	712	0
1090	731	0
1090	740	0
1090	741	0
1090	742	0
1090	743	0
1090	745	0
1090	749	0
1090	750	0
1090	751	0
1090	752	0
1090	753	0
1090	755	0
1090	756	0
1090	758	0
1090	759	0
1090	762	0
1090	770	0
1090	773	0
1090	785	0
1090	786	0
1090	788	0
1090	789	0
1090	791	0
1090	792	0
1090	793	0
1090	794	0
1091	710	0
1091	711	0
1091	712	0
1091	731	0
1091	740	0
1091	741	0
1091	742	0
1091	743	0
1091	745	0
1091	749	0
1091	750	0
1091	751	0
1091	752	0
1091	753	0
1091	755	0
1091	756	0
1091	758	0
1091	759	0
1091	762	0
1091	770	0
1091	773	0
1091	785	0
1091	786	0
1091	788	0
1091	789	0
1091	791	0
1091	792	0
1091	793	0
1091	794	0
1092	710	0
1092	711	0
1092	712	0
1092	731	0
1092	740	0
1092	741	0
1092	742	0
1092	743	0
1092	745	0
1092	749	0
1092	750	0
1092	751	0
1092	752	0
1092	753	0
1092	755	0
1092	756	0
1092	758	0
1092	759	0
1092	762	0
1092	770	0
1092	773	0
1092	785	0
1092	786	0
1092	788	0
1092	789	0
1092	791	0
1092	792	0
1092	793	0
1092	794	0
1094	710	0
1094	711	0
1094	712	0
1094	731	0
1094	740	0
1094	741	0
1094	742	0
1094	743	0
1094	745	0
1094	749	0
1094	750	0
1094	751	0
1094	752	0
1094	753	0
1094	755	0
1094	756	0
1094	758	0
1094	759	0
1094	762	0
1094	770	0
1094	773	0
1094	785	0
1094	786	0
1094	788	0
1094	789	0
1094	791	0
1094	792	0
1094	793	0
1094	794	0
1095	710	0
1095	711	0
1095	712	0
1095	731	0
1095	740	0
1095	741	0
1095	742	0
1095	743	0
1095	745	0
1095	749	0
1095	750	0
1095	751	0
1095	752	0
1095	753	0
1095	755	0
1095	756	0
1095	758	0
1095	759	0
1095	762	0
1095	770	0
1095	773	0
1095	785	0
1095	786	0
1095	788	0
1095	789	0
1095	791	0
1095	792	0
1095	793	0
1095	794	0
1096	710	0
1096	711	0
1096	712	0
1096	731	0
1096	740	0
1096	741	0
1096	742	0
1096	743	0
1096	745	0
1096	749	0
1096	750	0
1096	751	0
1096	752	0
1096	753	0
1096	755	0
1096	756	0
1096	758	0
1096	759	0
1096	762	0
1096	770	0
1096	773	0
1096	785	0
1096	786	0
1096	788	0
1096	789	0
1096	791	0
1096	792	0
1096	793	0
1096	794	0
1097	710	0
1097	711	0
1097	712	0
1097	731	0
1097	740	0
1097	741	0
1097	742	0
1097	743	0
1097	745	0
1097	749	0
1097	750	0
1097	751	0
1097	752	0
1097	753	0
1097	755	0
1097	756	0
1097	758	0
1097	759	0
1097	762	0
1097	770	0
1097	773	0
1097	785	0
1097	786	0
1097	788	0
1097	789	0
1097	791	0
1097	792	0
1097	793	0
1097	794	0
1102	710	0
1102	711	0
1102	712	0
1102	731	0
1102	740	0
1102	741	0
1102	742	0
1102	743	0
1102	745	0
1102	749	0.81
1102	750	0
1102	751	0.26
1102	752	0
1102	753	0
1102	755	0
1102	756	0
1102	758	0
1102	759	0
1102	762	0
1102	770	0
1102	773	0
1102	785	0
1102	786	0
1102	788	0.05
1102	789	0.12
1102	791	0
1102	792	0
1102	793	0
1102	794	0
1103	710	0
1103	711	0
1103	712	0
1103	731	0
1103	740	0
1103	741	0
1103	742	0
1103	743	0
1103	745	0
1103	749	0.82
1103	750	0
1103	751	0.26
1103	752	0
1103	753	0
1103	755	0
1103	756	0
1103	758	0
1103	759	0
1103	762	0
1103	770	0
1103	773	0
1103	785	0
1103	786	0
1103	788	0.05
1103	789	0.12
1103	791	0
1103	792	0
1103	793	0
1103	794	0
1104	710	0
1104	711	0
1104	712	0
1104	731	0
1104	740	0
1104	741	0
1104	742	0
1104	743	0
1104	745	0
1104	749	0.81
1104	750	0
1104	751	0.26
1104	752	0
1104	753	0
1104	755	0
1104	756	0
1104	758	0
1104	759	0
1104	762	0
1104	770	0
1104	773	0
1104	785	0
1104	786	0
1104	788	0.05
1104	789	0.12
1104	791	0
1104	792	0
1104	793	0
1104	794	0
1106	710	0
1106	711	0
1106	712	0
1106	731	0
1106	740	0
1106	741	0
1106	742	0
1106	743	0
1106	745	0
1106	749	0
1106	750	0
1106	751	0
1106	752	0
1106	753	0
1106	755	0
1106	756	0
1106	758	0
1106	759	0
1106	762	0
1106	770	0
1106	773	0
1106	785	0
1106	786	0
1106	788	0
1106	789	0
1106	791	0
1106	792	0
1106	793	0
1106	794	0
1107	710	0
1107	711	0
1107	712	0
1107	731	0
1107	740	0
1107	741	0
1107	742	0
1107	743	0
1107	745	0
1107	749	0
1107	750	0
1107	751	0
1107	752	0
1107	753	0
1107	755	0
1107	756	0
1107	758	0
1107	759	0
1107	762	0
1107	770	0
1107	773	0
1107	785	0
1107	786	0
1107	788	0
1107	789	0
1107	791	0
1107	792	0
1107	793	0
1107	794	0
1113	710	0
1113	711	0
1113	712	0
1113	731	0
1113	740	0
1113	741	0
1113	742	0
1113	743	0
1113	745	0
1113	749	0
1113	750	0
1113	751	0
1113	752	0
1113	753	0
1113	755	0
1113	756	0
1113	758	0
1113	759	0
1113	762	0
1113	770	0
1113	773	0
1113	785	0
1113	786	0
1113	788	0
1113	789	0
1113	791	0
1113	792	0
1113	793	0
1113	794	0
1115	710	0
1115	711	0
1115	712	0
1115	731	0
1115	740	0
1115	741	0
1115	742	0
1115	743	0
1115	745	0
1115	749	0
1115	750	0
1115	751	0
1115	752	0
1115	753	0
1115	755	0
1115	756	0
1115	758	0
1115	759	0
1115	762	0
1115	770	0
1115	773	0
1115	785	0
1115	786	0
1115	788	0
1115	789	0
1115	791	0
1115	792	0
1115	793	0
1115	794	0
1116	710	0
1116	711	0
1116	712	0
1116	731	0
1116	740	0
1116	741	0
1116	742	0
1116	743	0
1116	745	0
1116	749	0
1116	750	0
1116	751	0
1116	752	0
1116	753	0
1116	755	0
1116	756	0
1116	758	0
1116	759	0
1116	762	0
1116	770	0
1116	773	0
1116	785	0
1116	786	0
1116	788	0
1116	789	0
1116	791	0
1116	792	0
1116	793	0
1116	794	0
1117	710	0
1117	711	0
1117	712	0
1117	731	0
1117	740	0
1117	741	0
1117	742	0
1117	743	0
1117	745	0
1117	749	0
1117	750	0
1117	751	0
1117	752	0
1117	753	0
1117	755	0
1117	756	0
1117	758	0
1117	759	0
1117	762	0
1117	770	0
1117	773	0
1117	785	0
1117	786	0
1117	788	0
1117	789	0
1117	791	0
1117	792	0
1117	793	0
1117	794	0
1118	710	0
1118	711	0
1118	712	0
1118	731	0
1118	740	0
1118	741	0
1118	742	0
1118	743	0
1118	745	0
1118	749	0
1118	750	0
1118	751	0
1118	752	0
1118	753	0
1118	755	0
1118	756	0
1118	758	0
1118	759	0
1118	762	0
1118	770	0
1118	773	0
1118	785	0
1118	786	0
1118	788	0
1118	789	0
1118	791	0
1118	792	0
1118	793	0
1118	794	0
1119	710	0
1119	711	0
1119	712	0
1119	731	0
1119	740	0
1119	741	0
1119	742	0
1119	743	0
1119	745	0
1119	749	0
1119	750	0
1119	751	0
1119	752	0
1119	753	0
1119	755	0
1119	756	0
1119	758	0
1119	759	0
1119	762	0
1119	770	0
1119	773	0
1119	785	0
1119	786	0
1119	788	0
1119	789	0
1119	791	0
1119	792	0
1119	793	0
1119	794	0
1120	710	0
1120	711	0
1120	712	0
1120	731	0.41
1120	740	1.27
1120	741	1.43
1120	742	2.7
1120	743	0.99
1120	745	0.81
1120	749	0.34
1120	750	0.06
1120	751	0.04
1120	752	0.01
1120	753	0
1120	755	0
1120	756	0
1120	758	0
1120	759	0
1120	762	0.01
1120	770	0
1120	773	0.01
1120	785	0
1120	786	0.09
1120	788	0.05
1120	789	0.35
1120	791	0
1120	792	0
1120	793	0
1120	794	0.01
1121	710	0
1121	711	0
1121	712	0
1121	731	0.41
1121	740	1.27
1121	741	1.43
1121	742	2.7
1121	743	0.99
1121	745	0.81
1121	749	0.34
1121	750	0.06
1121	751	0.04
1121	752	0.01
1121	753	0
1121	755	0
1121	756	0
1121	758	0
1121	759	0
1121	762	0.01
1121	770	0
1121	773	0.01
1121	785	0
1121	786	0.09
1121	788	0.05
1121	789	0.35
1121	791	0
1121	792	0
1121	793	0
1121	794	0.01
1123	710	0.02
1123	711	0.02
1123	712	0
1123	731	0
1123	740	0
1123	741	0
1123	742	0
1123	743	0
1123	745	0
1123	749	0
1123	750	0
1123	751	0
1123	752	0
1123	753	0
1123	755	0
1123	756	0
1123	758	0
1123	759	0
1123	762	0
1123	770	0
1123	773	0
1123	785	0
1123	786	0
1123	788	0
1123	789	0
1123	791	0
1123	792	0
1123	793	0
1123	794	0
1124	710	0
1124	711	0
1124	712	0
1124	731	0
1124	740	0
1124	741	0
1124	742	0
1124	743	0
1124	745	0
1124	749	0
1124	750	0
1124	751	0
1124	752	0
1124	753	0
1124	755	0
1124	756	0
1124	758	0
1124	759	0
1124	762	0
1124	770	0
1124	773	0
1124	785	0
1124	786	0
1124	788	0
1124	789	0
1124	791	0
1124	792	0
1124	793	0
1124	794	0
1125	710	0.02
1125	711	0.01
1125	712	0
1125	731	0
1125	740	0
1125	741	0
1125	742	0
1125	743	0
1125	745	0
1125	749	0
1125	750	0
1125	751	0
1125	752	0
1125	753	0
1125	755	0
1125	756	0
1125	758	0
1125	759	0
1125	762	0
1125	770	0
1125	773	0
1125	785	0
1125	786	0
1125	788	0
1125	789	0
1125	791	0
1125	792	0
1125	793	0
1125	794	0
1126	710	0.02
1126	711	0.01
1126	712	0
1126	731	0
1126	740	0
1126	741	0
1126	742	0
1126	743	0
1126	745	0
1126	749	0
1126	750	0
1126	751	0
1126	752	0
1126	753	0
1126	755	0
1126	756	0
1126	758	0
1126	759	0
1126	762	0
1126	770	0
1126	773	0
1126	785	0
1126	786	0
1126	788	0
1126	789	0
1126	791	0
1126	792	0
1126	793	0
1126	794	0
1128	710	0.03
1128	711	0.03
1128	712	0
1128	731	0
1128	740	0
1128	741	0
1128	742	0
1128	743	0
1128	745	0
1128	749	0
1128	750	0
1128	751	0
1128	752	0
1128	753	0
1128	755	0
1128	756	0
1128	758	0
1128	759	0
1128	762	0
1128	770	0
1128	773	0
1128	785	0
1128	786	0
1128	788	0
1128	789	0
1128	791	0
1128	792	0
1128	793	0
1128	794	0
1129	710	0.02
1129	711	0.02
1129	712	0
1129	731	0
1129	740	0
1129	741	0
1129	742	0
1129	743	0
1129	745	0
1129	749	0
1129	750	0
1129	751	0
1129	752	0
1129	753	0
1129	755	0
1129	756	0
1129	758	0
1129	759	0
1129	762	0
1129	770	0
1129	773	0
1129	785	0
1129	786	0
1129	788	0
1129	789	0
1129	791	0
1129	792	0
1129	793	0
1129	794	0
1130	710	0.02
1130	711	0.02
1130	712	0
1130	731	0
1130	740	0
1130	741	0
1130	742	0
1130	743	0
1130	745	0
1130	749	0
1130	750	0
1130	751	0
1130	752	0
1130	753	0
1130	755	0
1130	756	0
1130	758	0
1130	759	0
1130	762	0
1130	770	0
1130	773	0
1130	785	0
1130	786	0
1130	788	0
1130	789	0
1130	791	0
1130	792	0
1130	793	0
1130	794	0
1131	710	0.02
1131	711	0.02
1131	712	0
1131	731	0
1131	740	0
1131	741	0
1131	742	0
1131	743	0
1131	745	0
1131	749	0
1131	750	0
1131	751	0
1131	752	0
1131	753	0
1131	755	0
1131	756	0
1131	758	0
1131	759	0
1131	762	0
1131	770	0
1131	773	0
1131	785	0
1131	786	0
1131	788	0
1131	789	0
1131	791	0
1131	792	0
1131	793	0
1131	794	0
1132	710	0.02
1132	711	0.02
1132	712	0
1132	731	0
1132	740	0
1132	741	0
1132	742	0
1132	743	0
1132	745	0
1132	749	0
1132	750	0
1132	751	0
1132	752	0
1132	753	0
1132	755	0
1132	756	0
1132	758	0
1132	759	0
1132	762	0
1132	770	0
1132	773	0
1132	785	0
1132	786	0
1132	788	0
1132	789	0
1132	791	0
1132	792	0
1132	793	0
1132	794	0
1133	710	0.08
1133	711	0.08
1133	712	0
1133	731	0
1133	740	0
1133	741	0
1133	742	0
1133	743	0
1133	745	0
1133	749	0
1133	750	0
1133	751	0
1133	752	0
1133	753	0
1133	755	0
1133	756	0
1133	758	0
1133	759	0
1133	762	0
1133	770	0
1133	773	0
1133	785	0
1133	786	0
1133	788	0
1133	789	0
1133	791	0
1133	792	0
1133	793	0
1133	794	0
1136	710	0
1136	711	0
1136	712	0
1136	731	0
1136	740	0
1136	741	0
1136	742	0
1136	743	0
1136	745	0
1136	749	0
1136	750	0
1136	751	0
1136	752	0
1136	753	0
1136	755	0
1136	756	0
1136	758	0
1136	759	0
1136	762	0
1136	770	0
1136	773	0
1136	785	0
1136	786	0
1136	788	0
1136	789	0
1136	791	0
1136	792	0
1136	793	0
1136	794	0
1137	710	0.04
1137	711	0.02
1137	712	0
1137	731	0
1137	740	0
1137	741	0
1137	742	0
1137	743	0
1137	745	0
1137	749	0
1137	750	0
1137	751	0
1137	752	0
1137	753	0
1137	755	0
1137	756	0
1137	758	0
1137	759	0
1137	762	0
1137	770	0
1137	773	0
1137	785	0
1137	786	0
1137	788	0
1137	789	0
1137	791	0
1137	792	0
1137	793	0
1137	794	0
1138	710	0
1138	711	0
1138	712	0
1138	731	0
1138	740	0
1138	741	0
1138	742	0
1138	743	0
1138	745	0
1138	749	0
1138	750	0
1138	751	0
1138	752	0
1138	753	0
1138	755	0
1138	756	0
1138	758	0
1138	759	0
1138	762	0
1138	770	0
1138	773	0
1138	785	0
1138	786	0
1138	788	0
1138	789	0
1138	791	0
1138	792	0
1138	793	0
1138	794	0
1139	710	0
1139	711	0
1139	712	0
1139	731	0
1139	740	0
1139	741	0
1139	742	0
1139	743	0
1139	745	0
1139	749	0
1139	750	0
1139	751	0
1139	752	0
1139	753	0
1139	755	0
1139	756	0
1139	758	0
1139	759	0
1139	762	0
1139	770	0
1139	773	0
1139	785	0
1139	786	0
1139	788	0
1139	789	0
1139	791	0
1139	792	0
1139	793	0
1139	794	0
1140	710	0
1140	711	0
1140	712	0
1140	731	0
1140	740	0
1140	741	0
1140	742	0
1140	743	0
1140	745	0
1140	749	0
1140	750	0
1140	751	0
1140	752	0
1140	753	0
1140	755	0
1140	756	0
1140	758	0
1140	759	0
1140	762	0
1140	770	0
1140	773	0
1140	785	0
1140	786	0
1140	788	0
1140	789	0
1140	791	0
1140	792	0
1140	793	0
1140	794	0
1144	710	0
1144	711	0
1144	712	0
1144	731	0
1144	740	0
1144	741	0
1144	742	0
1144	743	0
1144	745	0
1144	749	0
1144	750	0
1144	751	0
1144	752	0
1144	753	0
1144	755	0
1144	756	0
1144	758	0
1144	759	0
1144	762	0
1144	770	0
1144	773	0
1144	785	0
1144	786	0
1144	788	0
1144	789	0
1144	791	0
1144	792	0
1144	793	0
1144	794	0
1145	710	0
1145	711	0
1145	712	0
1145	731	0
1145	740	0
1145	741	0
1145	742	0
1145	743	0
1145	745	0
1145	749	0
1145	750	0
1145	751	0
1145	752	0
1145	753	0
1145	755	0
1145	756	0
1145	758	0
1145	759	0
1145	762	0
1145	770	0
1145	773	0
1145	785	0
1145	786	0
1145	788	0
1145	789	0
1145	791	0
1145	792	0
1145	793	0
1145	794	0
1151	710	0
1151	711	0
1151	712	0
1151	731	0
1151	740	0
1151	741	0
1151	742	0
1151	743	0
1151	745	0
1151	749	0
1151	750	0
1151	751	0
1151	752	0
1151	753	0
1151	755	0
1151	756	0
1151	758	0
1151	759	0
1151	762	0
1151	770	0
1151	773	0
1151	785	0
1151	786	0
1151	788	0
1151	789	0
1151	791	0
1151	792	0
1151	793	0
1151	794	0
1154	710	0
1154	711	0
1154	712	0
1154	731	0
1154	740	0
1154	741	0
1154	742	0
1154	743	0
1154	745	0
1154	749	0
1154	750	0
1154	751	0
1154	752	0
1154	753	0
1154	755	0
1154	756	0
1154	758	0
1154	759	0
1154	762	0
1154	770	0
1154	773	0
1154	785	0
1154	786	0
1154	788	0
1154	789	0
1154	791	0
1154	792	0
1154	793	0
1154	794	0
1155	710	0
1155	711	0
1155	712	0
1155	731	0
1155	740	0
1155	741	0
1155	742	0
1155	743	0
1155	745	0
1155	749	0
1155	750	0
1155	751	0
1155	752	0
1155	753	0
1155	755	0
1155	756	0
1155	758	0
1155	759	0
1155	762	0
1155	770	0
1155	773	0
1155	785	0
1155	786	0
1155	788	0
1155	789	0
1155	791	0
1155	792	0
1155	793	0
1155	794	0
1156	710	0
1156	711	0
1156	712	0
1156	731	0
1156	740	0
1156	741	0
1156	742	0
1156	743	0
1156	745	0
1156	749	0
1156	750	0
1156	751	0
1156	752	0
1156	753	0
1156	755	0
1156	756	0
1156	758	0
1156	759	0
1156	762	0
1156	770	0
1156	773	0
1156	785	0
1156	786	0
1156	788	0
1156	789	0
1156	791	0
1156	792	0
1156	793	0
1156	794	0
1157	710	0
1157	711	0
1157	712	0
1157	731	0
1157	740	0
1157	741	0
1157	742	0
1157	743	0
1157	745	0
1157	749	0
1157	750	0
1157	751	0
1157	752	0
1157	753	0
1157	755	0
1157	756	0
1157	758	0
1157	759	0
1157	762	0
1157	770	0
1157	773	0
1157	785	0
1157	786	0
1157	788	0
1157	789	0
1157	791	0
1157	792	0
1157	793	0
1157	794	0
1159	710	0
1159	711	0
1159	712	0
1159	731	0
1159	740	0
1159	741	0
1159	742	0
1159	743	0
1159	745	0
1159	749	0
1159	750	0
1159	751	0
1159	752	0
1159	753	0
1159	755	0
1159	756	0
1159	758	0
1159	759	0
1159	762	0
1159	770	0
1159	773	0
1159	785	0
1159	786	0
1159	788	0
1159	789	0
1159	791	0
1159	792	0
1159	793	0
1159	794	0
1161	710	0
1161	711	0
1161	712	0
1161	731	0
1161	740	0
1161	741	0
1161	742	0
1161	743	0
1161	745	0
1161	749	0
1161	750	0
1161	751	0
1161	752	0
1161	753	0
1161	755	0
1161	756	0
1161	758	0
1161	759	0
1161	762	0
1161	770	0
1161	773	0
1161	785	0
1161	786	0
1161	788	0
1161	789	0
1161	791	0
1161	792	0
1161	793	0
1161	794	0
1164	710	0
1164	711	0
1164	712	0
1164	731	0
1164	740	0
1164	741	0
1164	742	0
1164	743	0
1164	745	0
1164	749	0
1164	750	0
1164	751	0
1164	752	0
1164	753	0
1164	755	0
1164	756	0
1164	758	0
1164	759	0
1164	762	0
1164	770	0
1164	773	0
1164	785	0
1164	786	0
1164	788	0
1164	789	0
1164	791	0
1164	792	0
1164	793	0
1164	794	0
1165	710	0
1165	711	0
1165	712	0
1165	731	0
1165	740	0
1165	741	0
1165	742	0
1165	743	0
1165	745	0
1165	749	0
1165	750	0
1165	751	0
1165	752	0
1165	753	0
1165	755	0
1165	756	0
1165	758	0
1165	759	0
1165	762	0
1165	770	0
1165	773	0
1165	785	0
1165	786	0
1165	788	0
1165	789	0
1165	791	0
1165	792	0
1165	793	0
1165	794	0
1166	710	0
1166	711	0
1166	712	0
1166	731	0
1166	740	0
1166	741	0
1166	742	0
1166	743	0
1166	745	0
1166	749	0
1166	750	0
1166	751	0
1166	752	0
1166	753	0
1166	755	0
1166	756	0
1166	758	0
1166	759	0
1166	762	0
1166	770	0
1166	773	0
1166	785	0
1166	786	0
1166	788	0
1166	789	0
1166	791	0
1166	792	0
1166	793	0
1166	794	0
1167	710	0
1167	711	0
1167	712	0
1167	731	0
1167	740	0
1167	741	0
1167	742	0
1167	743	0
1167	745	0
1167	749	0
1167	750	0
1167	751	0
1167	752	0
1167	753	0
1167	755	0
1167	756	0
1167	758	0
1167	759	0
1167	762	0
1167	770	0
1167	773	0
1167	785	0
1167	786	0
1167	788	0
1167	789	0
1167	791	0
1167	792	0
1167	793	0
1167	794	0
1168	710	0
1168	711	0
1168	712	0
1168	731	0
1168	740	0
1168	741	0
1168	742	0
1168	743	0
1168	745	0
1168	749	0
1168	750	0
1168	751	0
1168	752	0
1168	753	0
1168	755	0
1168	756	0
1168	758	0
1168	759	0
1168	762	0
1168	770	0
1168	773	0
1168	785	0
1168	786	0
1168	788	0
1168	789	0
1168	791	0
1168	792	0
1168	793	0
1168	794	0
1169	710	0
1169	711	0
1169	712	0
1169	731	0
1169	740	0
1169	741	0
1169	742	0
1169	743	0
1169	745	0
1169	749	0
1169	750	0
1169	751	0
1169	752	0
1169	753	0
1169	755	0
1169	756	0
1169	758	0
1169	759	0
1169	762	0
1169	770	0
1169	773	0
1169	785	0
1169	786	0
1169	788	0
1169	789	0
1169	791	0
1169	792	0
1169	793	0
1169	794	0
1174	710	0
1174	711	0
1174	712	0
1174	731	0
1174	740	0
1174	741	0
1174	742	0
1174	743	0
1174	745	0
1174	749	0
1174	750	0
1174	751	0
1174	752	0
1174	753	0
1174	755	0
1174	756	0
1174	758	0
1174	759	0
1174	762	0
1174	770	0
1174	773	0
1174	785	0
1174	786	0
1174	788	0
1174	789	0
1174	791	0
1174	792	0
1174	793	0
1174	794	0
1175	710	0
1175	711	0
1175	712	0
1175	731	0
1175	740	0
1175	741	0
1175	742	0
1175	743	0
1175	745	0
1175	749	0
1175	750	0
1175	751	0
1175	752	0
1175	753	0
1175	755	0
1175	756	0
1175	758	0
1175	759	0
1175	762	0
1175	770	0
1175	773	0
1175	785	0
1175	786	0
1175	788	0
1175	789	0
1175	791	0
1175	792	0
1175	793	0
1175	794	0
1178	710	0
1178	711	0
1178	712	0
1178	731	0
1178	740	0
1178	741	0
1178	742	0
1178	743	0
1178	745	0
1178	749	0
1178	750	0
1178	751	0
1178	752	0
1178	753	0
1178	755	0
1178	756	0
1178	758	0
1178	759	0
1178	762	0
1178	770	0
1178	773	0
1178	785	0
1178	786	0
1178	788	0
1178	789	0
1178	791	0
1178	792	0
1178	793	0
1178	794	0
1179	710	0
1179	711	0
1179	712	0
1179	731	0
1179	740	0
1179	741	0
1179	742	0
1179	743	0
1179	745	0
1179	749	0
1179	750	0
1179	751	0
1179	752	0
1179	753	0
1179	755	0
1179	756	0
1179	758	0
1179	759	0
1179	762	0
1179	770	0
1179	773	0
1179	785	0
1179	786	0
1179	788	0
1179	789	0
1179	791	0
1179	792	0
1179	793	0
1179	794	0
1180	710	0
1180	711	0
1180	712	0
1180	731	0
1180	740	0
1180	741	0
1180	742	0
1180	743	0
1180	745	0
1180	749	0
1180	750	0
1180	751	0
1180	752	0
1180	753	0
1180	755	0
1180	756	0
1180	758	0
1180	759	0
1180	762	0
1180	770	0
1180	773	0
1180	785	0
1180	786	0
1180	788	0
1180	789	0
1180	791	0
1180	792	0
1180	793	0
1180	794	0
1182	710	0
1182	711	0
1182	712	0
1182	731	0
1182	740	0
1182	741	0
1182	742	0
1182	743	0
1182	745	0
1182	749	0
1182	750	0
1182	751	0
1182	752	0
1182	753	0
1182	755	0
1182	756	0
1182	758	0
1182	759	0
1182	762	0
1182	770	0
1182	773	0
1182	785	0
1182	786	0
1182	788	0
1182	789	0
1182	791	0
1182	792	0
1182	793	0
1182	794	0
1184	710	0
1184	711	0
1184	712	0
1184	731	0
1184	740	0
1184	741	0
1184	742	0
1184	743	0
1184	745	0
1184	749	0
1184	750	0
1184	751	0
1184	752	0
1184	753	0
1184	755	0
1184	756	0
1184	758	0
1184	759	0
1184	762	0
1184	770	0
1184	773	0
1184	785	0
1184	786	0
1184	788	0
1184	789	0
1184	791	0
1184	792	0
1184	793	0
1184	794	0
1185	710	0
1185	711	0
1185	712	0
1185	731	0
1185	740	0
1185	741	0
1185	742	0
1185	743	0
1185	745	0
1185	749	0
1185	750	0
1185	751	0
1185	752	0
1185	753	0
1185	755	0
1185	756	0
1185	758	0
1185	759	0
1185	762	0
1185	770	0
1185	773	0
1185	785	0
1185	786	0
1185	788	0
1185	789	0
1185	791	0
1185	792	0
1185	793	0
1185	794	0
1186	710	0
1186	711	0
1186	712	0
1186	731	0
1186	740	0
1186	741	0
1186	742	0
1186	743	0
1186	745	0
1186	749	0
1186	750	0
1186	751	0
1186	752	0
1186	753	0
1186	755	0
1186	756	0
1186	758	0
1186	759	0
1186	762	0
1186	770	0
1186	773	0
1186	785	0
1186	786	0
1186	788	0
1186	789	0
1186	791	0
1186	792	0
1186	793	0
1186	794	0
1187	710	0
1187	711	0
1187	712	0
1187	731	0
1187	740	0
1187	741	0
1187	742	0
1187	743	0
1187	745	0
1187	749	0.73
1187	750	0
1187	751	1.13
1187	752	0
1187	753	0
